"","id","participant","IP","V4","field","meta","time"
"1206","512","PRU512F","24.7.198.236","meta","soundlike","Chicago","Thu Mar 17 19:30:10 2011"
"1207","512","PRU512F","24.7.198.236","meta","lang","None","Thu Mar 17 19:30:10 2011"
"1208","512","PRU512F","24.7.198.236","meta","sugg","fun!","Thu Mar 17 19:30:10 2011"
"1209","514","PMS514N","67.169.113.138","meta","year","1986","Thu Mar 17 21:09:39 2011"
"1210","514","PMS514N","67.169.113.138","meta","sex","female","Thu Mar 17 21:09:39 2011"
"1211","514","PMS514N","67.169.113.138","meta","place","USA","Thu Mar 17 21:09:39 2011"
"1212","514","PMS514N","67.169.113.138","meta","soundlike","California","Thu Mar 17 21:09:39 2011"
"1213","514","PMS514N","67.169.113.138","meta","lang","English, Mandarin, Spanish, Hakkanese","Thu Mar 17 21:09:39 2011"
"1214","514","PMS514N","67.169.113.138","meta","sugg","","Thu Mar 17 21:09:39 2011"
"1215","515","PRT515K","66.35.127.99","meta","year","1972","Thu Mar 17 21:34:14 2011"
"1216","515","PRT515K","66.35.127.99","meta","sex","male","Thu Mar 17 21:34:14 2011"
"1217","515","PRT515K","66.35.127.99","meta","place","USA","Thu Mar 17 21:34:14 2011"
"1218","515","PRT515K","66.35.127.99","meta","soundlike","South Dakota","Thu Mar 17 21:34:14 2011"
"1219","515","PRT515K","66.35.127.99","meta","lang","None","Thu Mar 17 21:34:14 2011"
"1220","515","PRT515K","66.35.127.99","meta","sugg","","Thu Mar 17 21:34:14 2011"
"1221","516","PBF516G","69.244.172.152","meta","year","1981","Thu Mar 17 21:42:07 2011"
"1222","516","PBF516G","69.244.172.152","meta","sex","female","Thu Mar 17 21:42:07 2011"
"1223","516","PBF516G","69.244.172.152","meta","place","USA","Thu Mar 17 21:42:07 2011"
"1224","516","PBF516G","69.244.172.152","meta","soundlike","detroit","Thu Mar 17 21:42:07 2011"
"1225","516","PBF516G","69.244.172.152","meta","lang","none","Thu Mar 17 21:42:07 2011"
"1226","516","PBF516G","69.244.172.152","meta","sugg","","Thu Mar 17 21:42:07 2011"
"1233","94","PTN94K","12.154.45.21","meta","place","USA","Sat Sep 18 09:13:59 2010"
"1234","94","PTN94K","12.154.45.21","meta","soundlike","Texas","Sat Sep 18 09:13:59 2010"
"1235","94","PTN94K","12.154.45.21","meta","year","","Sat Sep 18 09:13:59 2010"
"1236","94","PTN94K","12.154.45.21","meta","sex","female","Sat Sep 18 09:13:59 2010"
"1237","94","PTN94K","12.154.45.21","meta","lang","none","Sat Sep 18 09:13:59 2010"
"1238","94","PTN94K","12.154.45.21","meta","sugg","","Sat Sep 18 09:13:59 2010"
"1239","96","PFM96D","209.23.168.218","meta","place","none","Sat Sep 18 09:38:31 2010"
"1240","96","PFM96D","209.23.168.218","meta","soundlike","Midwest","Sat Sep 18 09:38:31 2010"
"1241","96","PFM96D","209.23.168.218","meta","year","1955","Sat Sep 18 09:38:31 2010"
"1242","96","PFM96D","209.23.168.218","meta","sex","female","Sat Sep 18 09:38:31 2010"
"1243","96","PFM96D","209.23.168.218","meta","lang","a little French","Sat Sep 18 09:38:31 2010"
"1244","96","PFM96D","209.23.168.218","meta","sugg","It was an interesting exercise.  I'd like to do another exercise like this to try to get a better handle on which plurals sound more natural to which vowel and consonant combinations.","Sat Sep 18 09:38:31 2010"
"1245","99","PBI99J","98.17.90.18","meta","place","USA","Sat Sep 18 10:13:09 2010"
"1246","99","PBI99J","98.17.90.18","meta","soundlike","North Carolina","Sat Sep 18 10:13:09 2010"
"1247","99","PBI99J","98.17.90.18","meta","year","1964","Sat Sep 18 10:13:09 2010"
"1248","99","PBI99J","98.17.90.18","meta","sex","female","Sat Sep 18 10:13:09 2010"
"1249","99","PBI99J","98.17.90.18","meta","lang","none","Sat Sep 18 10:13:09 2010"
"1250","99","PBI99J","98.17.90.18","meta","sugg","I do speak with a strong southern dialect.","Sat Sep 18 10:13:09 2010"
